frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,sign,sign_character,dynamic
3200,95.0,26.0,115.0,125.0,101.0,33.0,NG,1.0
3201,97.0,26.0,114.0,125.0,101.0,33.0,NG,1.0
3202,96.0,26.0,113.0,125.0,101.0,33.0,NG,1.0
3203,97.0,26.0,116.0,125.0,100.0,33.0,NG,1.0
3204,96.0,25.0,114.0,126.0,101.0,33.0,NG,1.0
3205,98.0,26.0,117.0,127.0,100.0,33.0,NG,1.0
3206,94.0,25.0,114.0,125.0,99.0,33.0,NG,1.0
3207,96.0,24.0,117.0,127.0,99.0,33.0,NG,1.0
3208,96.0,23.0,109.0,124.0,97.0,33.0,NG,1.0
3209,93.0,25.0,115.0,130.0,101.0,33.0,NG,1.0
3210,94.0,42.0,113.0,130.0,105.0,33.0,NG,1.0
3211,87.0,43.0,108.0,133.0,104.0,33.0,NG,1.0
3212,81.0,67.0,106.0,133.0,109.0,33.0,NG,1.0
3213,80.0,80.0,105.0,140.0,104.0,33.0,NG,1.0
3214,82.0,83.0,105.0,140.0,109.0,33.0,NG,1.0
3215,82.0,77.0,105.0,146.0,109.0,33.0,NG,1.0
3216,74.0,85.0,101.0,147.0,111.0,33.0,NG,1.0
3217,73.0,84.0,105.0,152.0,112.0,33.0,NG,1.0
3218,73.0,88.0,88.0,149.0,104.0,33.0,NG,1.0
3219,75.0,89.0,102.0,152.0,110.0,33.0,NG,1.0
3220,77.0,95.0,101.0,151.0,113.0,33.0,NG,1.0
3221,73.0,100.0,102.0,150.0,112.0,33.0,NG,1.0
3222,75.0,110.0,98.0,150.0,114.0,33.0,NG,1.0
3223,79.0,109.0,97.0,153.0,111.0,33.0,NG,1.0
3224,83.0,119.0,104.0,154.0,107.0,33.0,NG,1.0
3225,81.0,110.0,100.0,154.0,106.0,33.0,NG,1.0
3226,81.0,120.0,117.0,119.0,100.0,33.0,NG,1.0
3227,79.0,109.0,99.0,154.0,105.0,33.0,NG,1.0
3228,73.0,128.0,121.0,130.0,101.0,33.0,NG,1.0
3229,89.0,100.0,91.0,146.0,99.0,33.0,NG,1.0
3230,73.0,123.0,120.0,135.0,102.0,33.0,NG,1.0
3231,93.0,98.0,92.0,137.0,93.0,33.0,NG,1.0
3232,81.0,116.0,118.0,136.0,98.0,33.0,NG,1.0
3233,85.0,99.0,91.0,143.0,99.0,33.0,NG,1.0
3234,77.0,121.0,119.0,136.0,102.0,33.0,NG,1.0
3235,81.0,101.0,94.0,146.0,102.0,33.0,NG,1.0
3236,79.0,116.0,115.0,123.0,102.0,33.0,NG,1.0
3266,68.0,99.0,2.0,112.0,105.0,34.0,ND,1.0
3267,67.0,97.0,1.0,111.0,106.0,34.0,ND,1.0
3268,68.0,92.0,1.0,113.0,107.0,34.0,ND,1.0
3269,72.0,95.0,4.0,107.0,103.0,34.0,ND,1.0
3270,67.0,93.0,3.0,106.0,101.0,34.0,ND,1.0
3271,67.0,90.0,6.0,97.0,98.0,34.0,ND,1.0
3272,67.0,89.0,6.0,96.0,97.0,34.0,ND,1.0
3273,64.0,84.0,6.0,93.0,94.0,34.0,ND,1.0
3274,72.0,107.0,7.0,55.0,87.0,34.0,ND,1.0
3275,64.0,84.0,12.0,75.0,84.0,34.0,ND,1.0
3276,55.0,90.0,8.0,85.0,95.0,34.0,ND,1.0
3277,66.0,101.0,7.0,119.0,115.0,34.0,ND,1.0
3278,62.0,87.0,7.0,118.0,121.0,34.0,ND,1.0
3279,59.0,82.0,7.0,110.0,117.0,34.0,ND,1.0
3280,59.0,81.0,8.0,112.0,120.0,34.0,ND,1.0
3281,56.0,77.0,8.0,110.0,122.0,34.0,ND,1.0
3282,51.0,74.0,6.0,103.0,119.0,34.0,ND,1.0
3283,49.0,75.0,6.0,98.0,117.0,34.0,ND,1.0
3284,47.0,78.0,7.0,97.0,116.0,34.0,ND,1.0
3285,47.0,79.0,6.0,103.0,116.0,34.0,ND,1.0
3286,48.0,84.0,6.0,109.0,118.0,34.0,ND,1.0
3287,47.0,84.0,6.0,112.0,119.0,34.0,ND,1.0
3288,48.0,81.0,6.0,109.0,116.0,34.0,ND,1.0
3289,49.0,88.0,6.0,117.0,118.0,34.0,ND,1.0
3290,46.0,83.0,6.0,111.0,117.0,34.0,ND,1.0
3291,48.0,86.0,5.0,117.0,118.0,34.0,ND,1.0
3292,49.0,88.0,6.0,116.0,117.0,34.0,ND,1.0
3293,48.0,87.0,6.0,115.0,116.0,34.0,ND,1.0
3294,48.0,87.0,6.0,115.0,114.0,34.0,ND,1.0
3295,48.0,87.0,6.0,115.0,116.0,34.0,ND,1.0
3296,48.0,87.0,5.0,115.0,113.0,34.0,ND,1.0
3297,49.0,87.0,6.0,114.0,115.0,34.0,ND,1.0
3298,49.0,87.0,5.0,116.0,114.0,34.0,ND,1.0
3299,48.0,87.0,6.0,115.0,117.0,34.0,ND,1.0
3300,48.0,86.0,6.0,117.0,115.0,34.0,ND,1.0
3301,49.0,87.0,5.0,116.0,116.0,34.0,ND,1.0
3302,48.0,85.0,6.0,115.0,115.0,34.0,ND,1.0
3303,48.0,87.0,6.0,117.0,116.0,34.0,ND,1.0
3304,49.0,85.0,6.0,114.0,115.0,34.0,ND,1.0
3305,48.0,87.0,6.0,118.0,117.0,34.0,ND,1.0
3306,47.0,82.0,7.0,110.0,115.0,34.0,ND,1.0
3307,47.0,86.0,6.0,117.0,116.0,34.0,ND,1.0
3308,46.0,81.0,7.0,105.0,114.0,34.0,ND,1.0
3309,45.0,85.0,7.0,114.0,116.0,34.0,ND,1.0
3310,47.0,83.0,6.0,111.0,115.0,34.0,ND,1.0
3311,47.0,88.0,7.0,114.0,116.0,34.0,ND,1.0
3312,46.0,87.0,6.0,118.0,117.0,34.0,ND,1.0
3313,48.0,87.0,6.0,115.0,116.0,34.0,ND,1.0
3314,46.0,87.0,6.0,117.0,118.0,34.0,ND,1.0
3315,45.0,85.0,6.0,114.0,117.0,34.0,ND,1.0
3316,45.0,84.0,8.0,111.0,115.0,34.0,ND,1.0
3317,46.0,82.0,6.0,113.0,114.0,34.0,ND,1.0
3318,43.0,82.0,7.0,105.0,114.0,34.0,ND,1.0
3319,46.0,84.0,7.0,116.0,116.0,34.0,ND,1.0
3320,43.0,80.0,7.0,101.0,111.0,34.0,ND,1.0
3321,46.0,83.0,7.0,113.0,115.0,34.0,ND,1.0
3322,43.0,80.0,7.0,102.0,110.0,34.0,ND,1.0
3323,46.0,82.0,7.0,111.0,113.0,34.0,ND,1.0
3324,47.0,83.0,6.0,100.0,107.0,34.0,ND,1.0
3325,47.0,78.0,6.0,107.0,112.0,34.0,ND,1.0
3326,47.0,82.0,7.0,105.0,107.0,34.0,ND,1.0
3356,59.0,5.0,116.0,120.0,117.0,35.0,NDh,1.0
3357,62.0,6.0,116.0,121.0,115.0,35.0,NDh,1.0
3358,61.0,6.0,113.0,120.0,117.0,35.0,NDh,1.0
3359,61.0,5.0,114.0,119.0,117.0,35.0,NDh,1.0
3360,59.0,6.0,115.0,120.0,116.0,35.0,NDh,1.0
3361,57.0,5.0,112.0,118.0,116.0,35.0,NDh,1.0
3362,56.0,5.0,111.0,118.0,116.0,35.0,NDh,1.0
3363,56.0,4.0,111.0,116.0,115.0,35.0,NDh,1.0
3364,58.0,5.0,112.0,116.0,115.0,35.0,NDh,1.0
3365,59.0,5.0,114.0,118.0,115.0,35.0,NDh,1.0
3366,56.0,5.0,112.0,115.0,115.0,35.0,NDh,1.0
3367,58.0,5.0,112.0,115.0,115.0,35.0,NDh,1.0
3368,59.0,5.0,113.0,115.0,115.0,35.0,NDh,1.0
3369,59.0,5.0,111.0,115.0,114.0,35.0,NDh,1.0
3370,58.0,5.0,113.0,116.0,116.0,35.0,NDh,1.0
3371,57.0,6.0,109.0,113.0,115.0,35.0,NDh,1.0
3372,59.0,5.0,110.0,114.0,115.0,35.0,NDh,1.0
3373,56.0,5.0,109.0,112.0,115.0,35.0,NDh,1.0
3374,57.0,5.0,109.0,113.0,115.0,35.0,NDh,1.0
3375,57.0,5.0,108.0,111.0,113.0,35.0,NDh,1.0
3376,56.0,5.0,110.0,113.0,114.0,35.0,NDh,1.0
3377,56.0,5.0,109.0,113.0,115.0,35.0,NDh,1.0
3378,56.0,5.0,109.0,113.0,115.0,35.0,NDh,1.0
3379,57.0,5.0,109.0,113.0,115.0,35.0,NDh,1.0
3380,56.0,5.0,109.0,113.0,115.0,35.0,NDh,1.0
3381,58.0,16.0,45.0,128.0,119.0,35.0,NDh,1.0
3382,65.0,12.0,90.0,123.0,115.0,35.0,NDh,1.0
3383,52.0,7.0,111.0,117.0,115.0,35.0,NDh,1.0
3384,57.0,6.0,111.0,114.0,116.0,35.0,NDh,1.0
3385,61.0,8.0,16.0,125.0,117.0,35.0,NDh,1.0
3386,61.0,22.0,76.0,127.0,122.0,35.0,NDh,1.0
3446,76.0,3.0,117.0,116.0,107.0,36.0,MB,1.0
3447,81.0,3.0,120.0,118.0,110.0,36.0,MB,1.0
3448,45.0,139.0,145.0,146.0,125.0,36.0,MB,1.0
3449,34.0,133.0,144.0,148.0,149.0,36.0,MB,1.0
3450,42.0,122.0,139.0,142.0,134.0,36.0,MB,1.0
3451,53.0,121.0,137.0,137.0,134.0,36.0,MB,1.0
3452,50.0,125.0,139.0,143.0,139.0,36.0,MB,1.0
3453,53.0,123.0,139.0,139.0,137.0,36.0,MB,1.0
3454,57.0,125.0,139.0,140.0,135.0,36.0,MB,1.0
3455,53.0,125.0,139.0,141.0,137.0,36.0,MB,1.0
3456,49.0,122.0,139.0,141.0,137.0,36.0,MB,1.0
3457,57.0,124.0,138.0,138.0,133.0,36.0,MB,1.0
3458,49.0,126.0,140.0,143.0,138.0,36.0,MB,1.0
3459,53.0,123.0,138.0,139.0,134.0,36.0,MB,1.0
3460,57.0,126.0,140.0,140.0,135.0,36.0,MB,1.0
3461,56.0,125.0,139.0,140.0,134.0,36.0,MB,1.0
3462,50.0,125.0,139.0,142.0,138.0,36.0,MB,1.0
3463,49.0,123.0,139.0,140.0,137.0,36.0,MB,1.0
3464,52.0,124.0,139.0,140.0,137.0,36.0,MB,1.0
3465,58.0,126.0,139.0,139.0,134.0,36.0,MB,1.0
3466,57.0,124.0,138.0,139.0,134.0,36.0,MB,1.0
3467,59.0,125.0,139.0,138.0,129.0,36.0,MB,1.0
3468,56.0,122.0,137.0,136.0,133.0,36.0,MB,1.0
3469,51.0,127.0,140.0,143.0,138.0,36.0,MB,1.0
3470,58.0,119.0,134.0,132.0,124.0,36.0,MB,1.0
3471,57.0,127.0,140.0,142.0,139.0,36.0,MB,1.0
3472,55.0,120.0,137.0,137.0,130.0,36.0,MB,1.0
3473,56.0,123.0,139.0,140.0,137.0,36.0,MB,1.0
3474,59.0,123.0,138.0,137.0,130.0,36.0,MB,1.0
3475,53.0,125.0,139.0,140.0,136.0,36.0,MB,1.0
3476,53.0,121.0,138.0,138.0,135.0,36.0,MB,1.0
3477,60.0,125.0,138.0,139.0,133.0,36.0,MB,1.0
3478,60.0,124.0,137.0,135.0,127.0,36.0,MB,1.0
3479,54.0,125.0,139.0,141.0,138.0,36.0,MB,1.0
3480,53.0,119.0,136.0,136.0,129.0,36.0,MB,1.0
3481,62.0,124.0,138.0,137.0,130.0,36.0,MB,1.0
3482,55.0,120.0,136.0,134.0,127.0,36.0,MB,1.0
3483,68.0,127.0,138.0,136.0,127.0,36.0,MB,1.0
3484,53.0,121.0,136.0,134.0,126.0,36.0,MB,1.0
3485,55.0,123.0,137.0,139.0,134.0,36.0,MB,1.0
3486,59.0,119.0,135.0,133.0,126.0,36.0,MB,1.0
3487,62.0,125.0,137.0,137.0,130.0,36.0,MB,1.0
3488,53.0,120.0,135.0,131.0,123.0,36.0,MB,1.0
3489,59.0,129.0,140.0,142.0,136.0,36.0,MB,1.0
3490,59.0,120.0,136.0,134.0,125.0,36.0,MB,1.0
3491,62.0,124.0,138.0,137.0,130.0,36.0,MB,1.0
3492,52.0,119.0,135.0,132.0,125.0,36.0,MB,1.0
3493,47.0,122.0,139.0,142.0,143.0,36.0,MB,1.0
3494,63.0,123.0,138.0,136.0,130.0,36.0,MB,1.0
3495,58.0,123.0,138.0,139.0,135.0,36.0,MB,1.0
3496,55.0,121.0,137.0,136.0,131.0,36.0,MB,1.0
3497,50.0,122.0,139.0,141.0,140.0,36.0,MB,1.0
3498,53.0,120.0,137.0,138.0,135.0,36.0,MB,1.0
3499,50.0,118.0,134.0,133.0,127.0,36.0,MB,1.0
3500,54.0,122.0,137.0,135.0,127.0,36.0,MB,1.0
3501,53.0,118.0,135.0,135.0,127.0,36.0,MB,1.0
3502,53.0,117.0,134.0,133.0,125.0,36.0,MB,1.0
3503,50.0,117.0,135.0,135.0,130.0,36.0,MB,1.0
3504,59.0,119.0,134.0,133.0,125.0,36.0,MB,1.0
3505,63.0,124.0,136.0,134.0,127.0,36.0,MB,1.0
3506,55.0,123.0,135.0,137.0,132.0,36.0,MB,1.0
3507,43.0,117.0,135.0,139.0,136.0,36.0,MB,1.0
3508,44.0,121.0,137.0,140.0,141.0,36.0,MB,1.0
3509,62.0,119.0,134.0,133.0,136.0,36.0,MB,1.0
3510,61.0,118.0,133.0,133.0,134.0,36.0,MB,1.0
3511,55.0,108.0,126.0,128.0,126.0,36.0,MB,1.0
3512,55.0,106.0,125.0,127.0,129.0,36.0,MB,1.0
3513,48.0,94.0,120.0,130.0,125.0,36.0,MB,1.0
3514,48.0,89.0,113.0,121.0,120.0,36.0,MB,1.0
3515,46.0,69.0,98.0,110.0,109.0,36.0,MB,1.0
3516,49.0,70.0,98.0,111.0,111.0,36.0,MB,1.0
3517,49.0,58.0,65.0,70.0,78.0,36.0,MB,1.0
3518,51.0,58.0,67.0,74.0,80.0,36.0,MB,1.0
3519,53.0,37.0,31.0,34.0,39.0,36.0,MB,1.0
3520,52.0,35.0,28.0,30.0,36.0,36.0,MB,1.0
3521,57.0,26.0,16.0,15.0,19.0,36.0,MB,1.0
3522,58.0,24.0,14.0,14.0,18.0,36.0,MB,1.0
3523,56.0,18.0,11.0,6.0,10.0,36.0,MB,1.0
3524,56.0,21.0,12.0,6.0,10.0,36.0,MB,1.0
3525,54.0,18.0,9.0,5.0,7.0,36.0,MB,1.0
3526,58.0,18.0,10.0,4.0,9.0,36.0,MB,1.0
3527,55.0,17.0,7.0,5.0,6.0,36.0,MB,1.0
3528,59.0,16.0,7.0,4.0,7.0,36.0,MB,1.0
3529,60.0,14.0,5.0,6.0,5.0,36.0,MB,1.0
3530,59.0,15.0,6.0,5.0,5.0,36.0,MB,1.0
3531,58.0,13.0,4.0,6.0,5.0,36.0,MB,1.0
3532,60.0,13.0,5.0,6.0,5.0,36.0,MB,1.0
3533,59.0,13.0,4.0,7.0,5.0,36.0,MB,1.0
3534,56.0,13.0,4.0,7.0,5.0,36.0,MB,1.0
3535,58.0,12.0,4.0,7.0,4.0,36.0,MB,1.0
3536,55.0,12.0,3.0,7.0,4.0,36.0,MB,1.0
3566,48.0,21.0,25.0,130.0,117.0,37.0,KH,1.0
3567,50.0,21.0,30.0,124.0,116.0,37.0,KH,1.0
3568,45.0,26.0,29.0,119.0,114.0,37.0,KH,1.0
3569,45.0,26.0,27.0,119.0,114.0,37.0,KH,1.0
3570,42.0,26.0,29.0,121.0,117.0,37.0,KH,1.0
3571,43.0,26.0,30.0,120.0,116.0,37.0,KH,1.0
3572,42.0,26.0,32.0,120.0,116.0,37.0,KH,1.0
3573,44.0,28.0,32.0,120.0,115.0,37.0,KH,1.0
3574,43.0,27.0,29.0,119.0,118.0,37.0,KH,1.0
3575,42.0,26.0,31.0,119.0,118.0,37.0,KH,1.0
3576,42.0,26.0,29.0,121.0,119.0,37.0,KH,1.0
3577,42.0,26.0,32.0,121.0,119.0,37.0,KH,1.0
3578,44.0,27.0,30.0,122.0,119.0,37.0,KH,1.0
3579,42.0,26.0,32.0,120.0,118.0,37.0,KH,1.0
3580,43.0,27.0,30.0,121.0,118.0,37.0,KH,1.0
3581,42.0,26.0,32.0,120.0,118.0,37.0,KH,1.0
3582,43.0,26.0,31.0,120.0,119.0,37.0,KH,1.0
3583,41.0,26.0,32.0,119.0,118.0,37.0,KH,1.0
3584,43.0,26.0,31.0,120.0,119.0,37.0,KH,1.0
3585,43.0,26.0,30.0,119.0,118.0,37.0,KH,1.0
3586,44.0,26.0,30.0,119.0,118.0,37.0,KH,1.0
3587,44.0,25.0,31.0,119.0,118.0,37.0,KH,1.0
3588,42.0,26.0,32.0,121.0,119.0,37.0,KH,1.0
3589,44.0,25.0,31.0,121.0,119.0,37.0,KH,1.0
3590,44.0,25.0,31.0,121.0,118.0,37.0,KH,1.0
3591,45.0,25.0,30.0,122.0,119.0,37.0,KH,1.0
3592,45.0,25.0,31.0,122.0,118.0,37.0,KH,1.0
3593,45.0,25.0,30.0,120.0,118.0,37.0,KH,1.0
3594,44.0,24.0,31.0,121.0,117.0,37.0,KH,1.0
3595,45.0,24.0,30.0,121.0,118.0,37.0,KH,1.0
3596,45.0,24.0,31.0,123.0,119.0,37.0,KH,1.0
3597,45.0,24.0,30.0,120.0,118.0,37.0,KH,1.0
3598,44.0,25.0,31.0,121.0,118.0,37.0,KH,1.0
3599,44.0,24.0,32.0,121.0,118.0,37.0,KH,1.0
3600,44.0,24.0,30.0,119.0,117.0,37.0,KH,1.0
3601,43.0,25.0,30.0,121.0,118.0,37.0,KH,1.0
3602,45.0,24.0,30.0,120.0,117.0,37.0,KH,1.0
3603,43.0,25.0,31.0,121.0,118.0,37.0,KH,1.0
3604,45.0,24.0,30.0,120.0,117.0,37.0,KH,1.0
3605,42.0,24.0,30.0,120.0,118.0,37.0,KH,1.0
3606,43.0,24.0,30.0,119.0,116.0,37.0,KH,1.0
3607,44.0,25.0,31.0,122.0,118.0,37.0,KH,1.0
3608,42.0,23.0,29.0,119.0,116.0,37.0,KH,1.0
3609,43.0,24.0,29.0,121.0,117.0,37.0,KH,1.0
3610,43.0,24.0,30.0,120.0,117.0,37.0,KH,1.0
3611,43.0,23.0,29.0,118.0,116.0,37.0,KH,1.0
3612,42.0,23.0,30.0,120.0,117.0,37.0,KH,1.0
3613,42.0,23.0,29.0,117.0,115.0,37.0,KH,1.0
3614,43.0,24.0,30.0,118.0,117.0,37.0,KH,1.0
3615,43.0,24.0,33.0,121.0,117.0,37.0,KH,1.0
3616,43.0,24.0,30.0,119.0,116.0,37.0,KH,1.0
3617,43.0,23.0,28.0,118.0,116.0,37.0,KH,1.0
3618,43.0,24.0,30.0,119.0,117.0,37.0,KH,1.0
3619,43.0,24.0,30.0,119.0,116.0,37.0,KH,1.0
3620,44.0,25.0,29.0,118.0,117.0,37.0,KH,1.0
3621,44.0,24.0,31.0,121.0,118.0,37.0,KH,1.0
3622,42.0,24.0,30.0,119.0,117.0,37.0,KH,1.0
3623,44.0,24.0,30.0,119.0,117.0,37.0,KH,1.0
3624,44.0,24.0,30.0,119.0,117.0,37.0,KH,1.0
3625,43.0,25.0,32.0,121.0,118.0,37.0,KH,1.0
3626,43.0,24.0,29.0,119.0,117.0,37.0,KH,1.0
3656,43.0,23.0,30.0,120.0,118.0,38.0,GH,1.0
3657,43.0,23.0,30.0,120.0,117.0,38.0,GH,1.0
3658,42.0,22.0,28.0,118.0,117.0,38.0,GH,1.0
3659,44.0,24.0,31.0,122.0,118.0,38.0,GH,1.0
3660,42.0,22.0,28.0,117.0,116.0,38.0,GH,1.0
3661,44.0,24.0,30.0,122.0,118.0,38.0,GH,1.0
3662,43.0,23.0,30.0,119.0,116.0,38.0,GH,1.0
3663,41.0,23.0,29.0,118.0,116.0,38.0,GH,1.0
3664,42.0,23.0,31.0,119.0,117.0,38.0,GH,1.0
3665,42.0,22.0,29.0,118.0,116.0,38.0,GH,1.0
3666,44.0,23.0,31.0,120.0,116.0,38.0,GH,1.0
3667,43.0,23.0,30.0,119.0,116.0,38.0,GH,1.0
3668,45.0,24.0,34.0,118.0,114.0,38.0,GH,1.0
3669,42.0,23.0,33.0,116.0,113.0,38.0,GH,1.0
3670,74.0,50.0,128.0,140.0,135.0,38.0,GH,1.0
3671,70.0,44.0,129.0,142.0,134.0,38.0,GH,1.0
3672,69.0,34.0,121.0,138.0,129.0,38.0,GH,1.0
3673,67.0,37.0,121.0,157.0,121.0,38.0,GH,1.0
3674,61.0,37.0,125.0,150.0,118.0,38.0,GH,1.0
3675,65.0,37.0,114.0,144.0,115.0,38.0,GH,1.0
3676,57.0,35.0,121.0,143.0,117.0,38.0,GH,1.0
3677,57.0,37.0,115.0,147.0,118.0,38.0,GH,1.0
3678,55.0,35.0,118.0,142.0,119.0,38.0,GH,1.0
3679,55.0,36.0,122.0,152.0,122.0,38.0,GH,1.0
3680,59.0,36.0,121.0,155.0,121.0,38.0,GH,1.0
3681,61.0,36.0,120.0,153.0,117.0,38.0,GH,1.0
3682,55.0,31.0,119.0,147.0,119.0,38.0,GH,1.0
3683,53.0,34.0,119.0,156.0,119.0,38.0,GH,1.0
3684,62.0,37.0,118.0,157.0,112.0,38.0,GH,1.0
3685,74.0,38.0,110.0,110.0,117.0,38.0,GH,1.0
3686,53.0,35.0,126.0,160.0,121.0,38.0,GH,1.0
3687,71.0,38.0,111.0,113.0,116.0,38.0,GH,1.0
3688,58.0,36.0,120.0,154.0,117.0,38.0,GH,1.0
3689,55.0,36.0,123.0,151.0,118.0,38.0,GH,1.0
3690,55.0,34.0,125.0,157.0,118.0,38.0,GH,1.0
3691,76.0,38.0,107.0,111.0,121.0,38.0,GH,1.0
3692,54.0,36.0,122.0,154.0,114.0,38.0,GH,1.0
3693,84.0,34.0,113.0,122.0,117.0,38.0,GH,1.0
3694,48.0,39.0,120.0,158.0,116.0,38.0,GH,1.0
3695,81.0,37.0,114.0,121.0,123.0,38.0,GH,1.0
3696,50.0,34.0,117.0,146.0,114.0,38.0,GH,1.0
3697,76.0,37.0,109.0,113.0,120.0,38.0,GH,1.0
3698,49.0,31.0,123.0,156.0,118.0,38.0,GH,1.0
3699,79.0,37.0,105.0,115.0,125.0,38.0,GH,1.0
3700,59.0,36.0,124.0,150.0,105.0,38.0,GH,1.0
3701,82.0,40.0,116.0,122.0,124.0,38.0,GH,1.0
3702,57.0,34.0,113.0,161.0,116.0,38.0,GH,1.0
3703,81.0,39.0,114.0,120.0,126.0,38.0,GH,1.0
3704,61.0,39.0,117.0,150.0,106.0,38.0,GH,1.0
3705,79.0,37.0,112.0,117.0,119.0,38.0,GH,1.0
3706,63.0,56.0,111.0,147.0,106.0,38.0,GH,1.0
3707,79.0,38.0,108.0,113.0,114.0,38.0,GH,1.0
3708,60.0,30.0,116.0,136.0,116.0,38.0,GH,1.0
3709,79.0,38.0,113.0,117.0,120.0,38.0,GH,1.0
3710,58.0,28.0,117.0,158.0,114.0,38.0,GH,1.0
3711,81.0,37.0,112.0,117.0,122.0,38.0,GH,1.0
3712,57.0,23.0,74.0,171.0,130.0,38.0,GH,1.0
3713,80.0,36.0,117.0,120.0,115.0,38.0,GH,1.0
3714,59.0,34.0,110.0,133.0,115.0,38.0,GH,1.0
3715,77.0,36.0,114.0,116.0,120.0,38.0,GH,1.0
3716,53.0,26.0,116.0,158.0,119.0,38.0,GH,1.0
3776,63.0,107.0,11.0,157.0,143.0,39.0,DH,1.0
3777,61.0,105.0,10.0,160.0,144.0,39.0,DH,1.0
3778,59.0,109.0,10.0,163.0,145.0,39.0,DH,1.0
3779,59.0,108.0,10.0,160.0,144.0,39.0,DH,1.0
3780,57.0,115.0,11.0,163.0,145.0,39.0,DH,1.0
3781,58.0,107.0,11.0,161.0,144.0,39.0,DH,1.0
3782,58.0,114.0,10.0,161.0,145.0,39.0,DH,1.0
3783,55.0,106.0,10.0,159.0,144.0,39.0,DH,1.0
3784,55.0,113.0,10.0,162.0,144.0,39.0,DH,1.0
3785,54.0,106.0,10.0,159.0,142.0,39.0,DH,1.0
3786,58.0,113.0,10.0,163.0,144.0,39.0,DH,1.0
3787,57.0,109.0,12.0,162.0,143.0,39.0,DH,1.0
3788,58.0,116.0,10.0,160.0,145.0,39.0,DH,1.0
3789,57.0,110.0,11.0,161.0,144.0,39.0,DH,1.0
3790,57.0,115.0,10.0,162.0,145.0,39.0,DH,1.0
3791,56.0,111.0,12.0,161.0,144.0,39.0,DH,1.0
3792,55.0,112.0,10.0,162.0,145.0,39.0,DH,1.0
3793,52.0,104.0,10.0,160.0,142.0,39.0,DH,1.0
3794,54.0,110.0,11.0,161.0,145.0,39.0,DH,1.0
3795,52.0,109.0,9.0,161.0,144.0,39.0,DH,1.0
3796,54.0,108.0,10.0,161.0,144.0,39.0,DH,1.0
3797,51.0,108.0,10.0,161.0,145.0,39.0,DH,1.0
3798,55.0,108.0,10.0,161.0,144.0,39.0,DH,1.0
3799,53.0,110.0,10.0,160.0,144.0,39.0,DH,1.0
3800,54.0,109.0,10.0,161.0,144.0,39.0,DH,1.0
3801,51.0,108.0,10.0,161.0,144.0,39.0,DH,1.0
3802,54.0,108.0,9.0,162.0,144.0,39.0,DH,1.0
3803,50.0,105.0,10.0,161.0,145.0,39.0,DH,1.0
3804,55.0,106.0,10.0,161.0,144.0,39.0,DH,1.0
3805,55.0,109.0,10.0,162.0,145.0,39.0,DH,1.0
3806,57.0,111.0,10.0,159.0,143.0,39.0,DH,1.0
3807,56.0,110.0,10.0,163.0,145.0,39.0,DH,1.0
3808,55.0,108.0,9.0,161.0,144.0,39.0,DH,1.0
3809,57.0,108.0,9.0,160.0,145.0,39.0,DH,1.0
3810,54.0,107.0,8.0,159.0,144.0,39.0,DH,1.0
3811,53.0,103.0,8.0,156.0,143.0,39.0,DH,1.0
3812,52.0,104.0,8.0,161.0,146.0,39.0,DH,1.0
3813,51.0,104.0,7.0,157.0,145.0,39.0,DH,1.0
3814,52.0,107.0,8.0,162.0,147.0,39.0,DH,1.0
3815,67.0,139.0,15.0,112.0,108.0,39.0,DH,1.0
3816,82.0,116.0,6.0,130.0,128.0,39.0,DH,1.0
3817,78.0,137.0,7.0,133.0,127.0,39.0,DH,1.0
3818,55.0,107.0,7.0,158.0,144.0,39.0,DH,1.0
3819,55.0,109.0,9.0,163.0,145.0,39.0,DH,1.0
3820,57.0,106.0,8.0,159.0,144.0,39.0,DH,1.0
3821,56.0,110.0,10.0,164.0,144.0,39.0,DH,1.0
3822,59.0,110.0,9.0,162.0,144.0,39.0,DH,1.0
3823,57.0,112.0,8.0,162.0,144.0,39.0,DH,1.0
3824,57.0,107.0,9.0,159.0,144.0,39.0,DH,1.0
3825,55.0,111.0,10.0,165.0,145.0,39.0,DH,1.0
3826,58.0,109.0,9.0,160.0,143.0,39.0,DH,1.0
3827,53.0,109.0,9.0,164.0,145.0,39.0,DH,1.0
3828,54.0,108.0,9.0,163.0,145.0,39.0,DH,1.0
3829,54.0,111.0,10.0,164.0,145.0,39.0,DH,1.0
3830,57.0,109.0,10.0,163.0,144.0,39.0,DH,1.0
3831,59.0,114.0,10.0,162.0,144.0,39.0,DH,1.0
3832,57.0,108.0,10.0,163.0,143.0,39.0,DH,1.0
3833,57.0,109.0,11.0,161.0,145.0,39.0,DH,1.0
3834,56.0,109.0,11.0,161.0,144.0,39.0,DH,1.0
3835,57.0,114.0,11.0,160.0,144.0,39.0,DH,1.0
3836,53.0,108.0,12.0,162.0,142.0,39.0,DH,1.0
3866,68.0,44.0,98.0,113.0,94.0,40.0,PH,1.0
3867,70.0,44.0,99.0,113.0,94.0,40.0,PH,1.0
3868,69.0,44.0,99.0,113.0,94.0,40.0,PH,1.0
3869,70.0,44.0,100.0,114.0,94.0,40.0,PH,1.0
3870,70.0,43.0,99.0,113.0,94.0,40.0,PH,1.0
3871,20.0,131.0,131.0,139.0,117.0,40.0,PH,1.0
